"","Period","Group","Sender","datetime","Time","ClientTime","Key","action","action_owntype","action_partnerid","action_partnertype","action_round","exit","repeataction_owntype","repeataction_partnerid","repeataction_partnertype","strategy.1","strategy.2","strategy.3","strategy.4","strategy.5","strategy.6","strategy.7","strategy.8","strategy.9"
"1520",6,1,"11","2016-04-26 07:20:28.056",1461680428055603200,1461680460548,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",6,1,"11","2016-04-26 07:20:28.056",1461680428055848960,1461680460549,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",6,1,"11","2016-04-26 07:20:28.056",1461680428056092160,1461680460549,"action_partnerid",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",6,1,"23","2016-04-26 07:20:28.059",1461680428058560000,1461680460538,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",6,1,"23","2016-04-26 07:20:28.059",1461680428058831872,1461680460538,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",6,1,"23","2016-04-26 07:20:28.059",1461680428059128320,1461680460538,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",6,1,"23","2016-04-26 07:20:28.059",1461680428059386368,1461680460538,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",6,1,"23","2016-04-26 07:20:28.060",1461680428059632384,1461680460538,"action_partnerid",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",6,1,"10","2016-04-26 07:20:28.422",1461680428422011136,1461680460930,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",6,1,"10","2016-04-26 07:20:28.422",1461680428422321408,1461680460930,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",6,1,"10","2016-04-26 07:20:28.423",1461680428422592256,1461680460930,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531",6,1,"7","2016-04-26 07:20:28.423",1461680428422843392,1461680460930,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",6,1,"7","2016-04-26 07:20:28.423",1461680428423084544,1461680460930,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",6,1,"7","2016-04-26 07:20:28.423",1461680428423326720,1461680460930,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",6,1,"7","2016-04-26 07:20:28.424",1461680428423604224,1461680460931,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",6,1,"7","2016-04-26 07:20:28.424",1461680428423844864,1461680460931,"action_partnerid",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",6,1,"10","2016-04-26 07:20:28.424",1461680428424082944,1461680460930,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",6,1,"10","2016-04-26 07:20:28.424",1461680428424324864,1461680460930,"action_partnerid",NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",6,1,"19","2016-04-26 07:20:28.430",1461680428429543424,1461680460934,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",6,1,"19","2016-04-26 07:20:28.430",1461680428429828864,1461680460934,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",6,1,"6","2016-04-26 07:20:28.430",1461680428430083072,1461680460930,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",6,1,"6","2016-04-26 07:20:28.430",1461680428430323200,1461680460930,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",6,1,"6","2016-04-26 07:20:28.431",1461680428430556160,1461680460930,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",6,1,"19","2016-04-26 07:20:28.431",1461680428430742272,1461680460934,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",6,1,"19","2016-04-26 07:20:28.431",1461680428430928128,1461680460934,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",6,1,"19","2016-04-26 07:20:28.431",1461680428431110656,1461680460934,"action_partnerid",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",6,1,"6","2016-04-26 07:20:28.431",1461680428431303168,1461680460930,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",6,1,"6","2016-04-26 07:20:28.431",1461680428431477760,1461680460930,"action_partnerid",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",6,1,"20","2016-04-26 07:20:28.454",1461680428453723904,1461680460961,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",6,1,"20","2016-04-26 07:20:28.454",1461680428453943808,1461680460961,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",6,1,"20","2016-04-26 07:20:28.454",1461680428454264576,1461680460961,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",6,1,"20","2016-04-26 07:20:28.455",1461680428454515968,1461680460961,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",6,1,"8","2016-04-26 07:20:28.455",1461680428454698240,1461680460961,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",6,1,"8","2016-04-26 07:20:28.455",1461680428454880512,1461680460961,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",6,1,"3","2016-04-26 07:20:28.455",1461680428455060224,1461680460961,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",6,1,"3","2016-04-26 07:20:28.455",1461680428455251456,1461680460961,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",6,1,"20","2016-04-26 07:20:28.455",1461680428455435008,1461680460961,"action_partnerid",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",6,1,"8","2016-04-26 07:20:28.456",1461680428455604992,1461680460961,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",6,1,"8","2016-04-26 07:20:28.456",1461680428455781120,1461680460961,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",6,1,"8","2016-04-26 07:20:28.456",1461680428455960832,1461680460961,"action_partnerid",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",6,1,"3","2016-04-26 07:20:28.458",1461680428458295296,1461680460961,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",6,1,"3","2016-04-26 07:20:28.459",1461680428458537472,1461680460961,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",6,1,"17","2016-04-26 07:20:28.459",1461680428458760192,1461680460961,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",6,1,"3","2016-04-26 07:20:28.459",1461680428458936576,1461680460961,"action_partnerid",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",6,1,"17","2016-04-26 07:20:28.459",1461680428459114496,1461680460961,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",6,1,"17","2016-04-26 07:20:28.459",1461680428459343616,1461680460961,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",6,1,"17","2016-04-26 07:20:28.460",1461680428459613184,1461680460961,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",6,1,"17","2016-04-26 07:20:28.460",1461680428459872768,1461680460961,"action_partnerid",NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568",6,1,"2","2016-04-26 07:20:28.460",1461680428460128256,1461680460965,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",6,1,"2","2016-04-26 07:20:28.460",1461680428460370176,1461680460965,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",6,1,"2","2016-04-26 07:20:28.461",1461680428460557824,1461680460965,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",6,1,"2","2016-04-26 07:20:28.461",1461680428460744960,1461680460965,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",6,1,"2","2016-04-26 07:20:28.461",1461680428460929024,1461680460965,"action_partnerid",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",6,1,"13","2016-04-26 07:20:28.461",1461680428461127424,1461680460965,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",6,1,"13","2016-04-26 07:20:28.461",1461680428461330688,1461680460965,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",6,1,"13","2016-04-26 07:20:28.462",1461680428461507584,1461680460965,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",6,1,"13","2016-04-26 07:20:28.462",1461680428461699072,1461680460965,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",6,1,"14","2016-04-26 07:20:28.462",1461680428461887744,1461680460965,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",6,1,"13","2016-04-26 07:20:28.462",1461680428462072832,1461680460965,"action_partnerid",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",6,1,"14","2016-04-26 07:20:28.462",1461680428462259200,1461680460965,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",6,1,"14","2016-04-26 07:20:28.462",1461680428462440704,1461680460965,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",6,1,"14","2016-04-26 07:20:28.463",1461680428462617856,1461680460965,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",6,1,"22","2016-04-26 07:20:28.463",1461680428463418624,1461680460968,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",6,1,"22","2016-04-26 07:20:28.464",1461680428463594496,1461680460968,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",6,1,"22","2016-04-26 07:20:28.464",1461680428463783424,1461680460968,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585",6,1,"22","2016-04-26 07:20:28.464",1461680428463971072,1461680460968,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586",6,1,"22","2016-04-26 07:20:28.464",1461680428464150784,1461680460968,"action_partnerid",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",6,1,"14","2016-04-26 07:20:28.464",1461680428464328448,1461680460966,"action_partnerid",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",6,1,"16","2016-04-26 07:20:28.469",1461680428468877056,1461680460971,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",6,1,"16","2016-04-26 07:20:28.469",1461680428469094912,1461680460972,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590",6,1,"16","2016-04-26 07:20:28.469",1461680428469339904,1461680460972,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591",6,1,"16","2016-04-26 07:20:28.470",1461680428469521152,1461680460972,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592",6,1,"16","2016-04-26 07:20:28.470",1461680428469702912,1461680460972,"action_partnerid",NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",6,1,"18","2016-04-26 07:20:28.470",1461680428469885952,1461680460971,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594",6,1,"18","2016-04-26 07:20:28.474",1461680428473669632,1461680460971,"action_round",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595",6,1,"18","2016-04-26 07:20:28.474",1461680428473910784,1461680460971,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",6,1,"18","2016-04-26 07:20:28.474",1461680428474095872,1461680460971,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597",6,1,"18","2016-04-26 07:20:28.474",1461680428474278144,1461680460971,"action_partnerid",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598",6,1,"4","2016-04-26 07:20:29.214",1461680429213772800,1461680461710,"exit",NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599",6,1,"19","2016-04-26 07:20:29.221",1461680429221498368,1461680461718,"exit",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600",6,1,"17","2016-04-26 07:20:29.222",1461680429221836288,1461680461720,"exit",NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601",6,1,"16","2016-04-26 07:20:29.222",1461680429222082560,1461680461719,"exit",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602",6,1,"18","2016-04-26 07:20:29.229",1461680429228697600,1461680461722,"exit",NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603",6,1,"22","2016-04-26 07:20:29.274",1461680429273503232,1461680461761,"exit",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604",6,1,"3","2016-04-26 07:20:29.274",1461680429273789696,1461680461782,"exit",NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605",6,1,"5","2016-04-26 07:20:29.274",1461680429274063616,1461680461760,"exit",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606",6,1,"24","2016-04-26 07:20:29.274",1461680429274312192,1461680461780,"exit",NA,NA,NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",6,1,"21","2016-04-26 07:20:29.489",1461680429489036800,1461680461943,"exit",NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",6,1,"8","2016-04-26 07:20:29.489",1461680429489251584,1461680461948,"exit",NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609",6,1,"2","2016-04-26 07:20:29.490",1461680429489824256,1461680461950,"exit",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610",6,1,"20","2016-04-26 07:20:29.524",1461680429524381440,1461680461952,"exit",NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611",6,1,"12","2016-04-26 07:20:29.525",1461680429524621056,1461680461954,"exit",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612",6,1,"9","2016-04-26 07:20:29.525",1461680429524892928,1461680462026,"exit",NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613",6,1,"1","2016-04-26 07:20:29.569",1461680429568971520,1461680461991,"exit",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614",6,1,"7","2016-04-26 07:20:29.569",1461680429569208320,1461680461999,"exit",NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615",6,1,"15","2016-04-26 07:20:29.569",1461680429569461504,1461680461999,"exit",NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616",6,1,"6","2016-04-26 07:20:29.570",1461680429569648896,1461680461984,"exit",NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617",6,1,"11","2016-04-26 07:20:29.570",1461680429569846016,1461680462009,"exit",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618",6,1,"14","2016-04-26 07:20:29.570",1461680429570030336,1461680462004,"exit",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619",6,1,"23","2016-04-26 07:20:29.573",1461680429573341952,1461680462063,"exit",NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620",7,1,"4","2016-04-26 07:20:59.353",1461680459353202944,1461680491865,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1621",7,1,"4","2016-04-26 07:20:59.353",1461680459353456128,1461680491865,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622",7,1,"4","2016-04-26 07:20:59.354",1461680459353783808,1461680491866,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623",7,1,"4","2016-04-26 07:20:59.354",1461680459354046208,1461680491866,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624",7,1,"4","2016-04-26 07:20:59.354",1461680459354310400,1461680491866,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625",7,1,"4","2016-04-26 07:20:59.355",1461680459354563072,1461680491866,"action_partnerid",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626",7,1,"14","2016-04-26 07:20:59.444",1461680459443511296,1461680491958,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1627",7,1,"14","2016-04-26 07:20:59.444",1461680459443745280,1461680491958,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628",7,1,"14","2016-04-26 07:20:59.444",1461680459444023552,1461680491958,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629",7,1,"14","2016-04-26 07:20:59.444",1461680459444264960,1461680491958,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",7,1,"14","2016-04-26 07:20:59.445",1461680459444502016,1461680491958,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631",7,1,"14","2016-04-26 07:20:59.445",1461680459444718592,1461680491958,"action_partnerid",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632",7,1,"1","2016-04-26 07:20:59.463",1461680459463219968,1461680491976,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1633",7,1,"1","2016-04-26 07:20:59.463",1461680459463418880,1461680491976,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634",7,1,"1","2016-04-26 07:20:59.464",1461680459463632640,1461680491976,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635",7,1,"1","2016-04-26 07:20:59.468",1461680459468360960,1461680491976,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636",7,1,"1","2016-04-26 07:20:59.469",1461680459468522752,1461680491976,"action_partnertype",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",7,1,"1","2016-04-26 07:20:59.469",1461680459468779264,1461680491976,"action_partnerid",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",7,1,"18","2016-04-26 07:20:59.498",1461680459498469376,1461680491983,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1639",7,1,"18","2016-04-26 07:20:59.499",1461680459498703616,1461680491983,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",7,1,"18","2016-04-26 07:20:59.503",1461680459503203072,1461680491983,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",7,1,"18","2016-04-26 07:20:59.503",1461680459503415808,1461680491983,"action_owntype",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642",7,1,"18","2016-04-26 07:20:59.504",1461680459503716608,1461680491984,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",7,1,"18","2016-04-26 07:20:59.504",1461680459504009472,1461680491984,"action_partnerid",NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",7,1,"22","2016-04-26 07:20:59.505",1461680459504619776,1461680491991,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1645",7,1,"22","2016-04-26 07:20:59.505",1461680459504860160,1461680491991,"action","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646",7,1,"22","2016-04-26 07:20:59.505",1461680459505152000,1461680491991,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",7,1,"22","2016-04-26 07:20:59.505",1461680459505339392,1461680491991,"action_owntype",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",7,1,"22","2016-04-26 07:20:59.506",1461680459505539840,1461680491991,"action_partnertype",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",7,1,"22","2016-04-26 07:20:59.506",1461680459505733120,1461680491991,"action_partnerid",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",7,1,"7","2016-04-26 07:20:59.506",1461680459505909504,1461680491992,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1651",7,1,"7","2016-04-26 07:20:59.506",1461680459506083072,1461680491992,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",7,1,"7","2016-04-26 07:20:59.506",1461680459506261504,1461680491992,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",7,1,"7","2016-04-26 07:20:59.506",1461680459506437632,1461680491992,"action_owntype",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",7,1,"7","2016-04-26 07:20:59.507",1461680459506610944,1461680491992,"action_partnertype",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",7,1,"7","2016-04-26 07:20:59.507",1461680459506801920,1461680491992,"action_partnerid",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",7,1,"21","2016-04-26 07:20:59.507",1461680459507007232,1461680491996,"strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,1,0,0
"1657",7,1,"21","2016-04-26 07:20:59.507",1461680459507212544,1461680491996,"action","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",7,1,"21","2016-04-26 07:20:59.507",1461680459507402752,1461680491997,"action_round",NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
