"Period","Group","Sender","datetime","Time","ClientTime","Key","actions.1","actions.2","action","id","rank","payoff","targets.1","targets.2"
4,1,"2","2016-04-06 11:35:21.024",1459967721024442880,1459967701264,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.025",1459967721024649984,1459967701264,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.025",1459967721024835328,1459967701264,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.141",1.459967721141e+18,1459967701381,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.141",1.459967721141e+18,1459967701381,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.141",1459967721141204992,1459967701381,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.141",1459967721141370624,1459967701381,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.259",1459967721258600704,1459967701499,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.259",1459967721258600704,1459967701499,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.259",1459967721258793728,1459967701499,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.259",1459967721258958848,1459967701499,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.375",1459967721374953984,1459967701615,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.375",1459967721374953984,1459967701615,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.375",1459967721375149568,1459967701615,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.375",1459967721375327232,1459967701615,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.492",1459967721492063232,1459967701732,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.492",1459967721492063232,1459967701732,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.492",1459967721492250880,1459967701732,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.492",1459967721492413440,1459967701732,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.609",1459967721609203200,1459967701849,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.609",1459967721609203200,1459967701849,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.609",1459967721609398272,1459967701849,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.610",1459967721609569024,1459967701849,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.727",1459967721726828032,1459967701966,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.727",1459967721726828032,1459967701966,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.727",1459967721727026688,1459967701966,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.727",1459967721727200512,1459967701966,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.841",1459967721841391872,1459967702083,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.841",1459967721841391872,1459967702083,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.842",1459967721841614080,1459967702083,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.842",1459967721841780736,1459967702083,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:21.946",1459967721946239232,1459967702190,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:21.946",1459967721946239232,1459967702190,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:21.946",1459967721946437632,1459967702191,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:21.947",1459967721946601472,1459967702191,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.060",1459967722059779840,1459967702299,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.060",1459967722059779840,1459967702299,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.060",1.45996772206e+18,1459967702299,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.060",1459967722060165888,1459967702299,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.177",1459967722177154048,1459967702417,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.177",1459967722177154048,1459967702417,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.177",1459967722177360896,1459967702417,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.178",1459967722177522176,1459967702417,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.293",1459967722292887296,1459967702533,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.293",1459967722292887296,1459967702533,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.293",1459967722293080320,1459967702533,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.293",1459967722293244160,1459967702533,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.409",1459967722408874752,1459967702648,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.409",1459967722408874752,1459967702648,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.409",1459967722409068800,1459967702648,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.409",1459967722409230848,1459967702648,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.525",1459967722524508160,1459967702764,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.525",1459967722524508160,1459967702764,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.525",1459967722524717056,1459967702764,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.525",1459967722524882176,1459967702764,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.642",1459967722642050304,1459967702882,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.642",1459967722642050304,1459967702882,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.642",1459967722642232064,1459967702882,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.642",1459967722642394112,1459967702882,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.760",1459967722760059648,1459967703000,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.760",1459967722760059648,1459967703000,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.760",1459967722760242944,1459967703000,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.760",1459967722760403456,1459967703000,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.876",1459967722876333056,1459967703116,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.876",1459967722876333056,1459967703116,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.877",1459967722876527104,1459967703116,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.877",1459967722876692736,1459967703116,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:22.993",1459967722992986880,1459967703233,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:22.993",1459967722992986880,1459967703233,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:22.993",1459967722993169664,1459967703233,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:22.993",1459967722993347840,1459967703233,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.111",1459967723111482624,1459967703351,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.111",1459967723111482624,1459967703351,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.112",1459967723111676160,1459967703351,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.112",1459967723111838464,1459967703351,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.227",1459967723226801920,1459967703466,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.227",1459967723226801920,1459967703466,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.227",1459967723226986752,1459967703466,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.227",1459967723227149056,1459967703466,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.343",1459967723342542592,1459967703582,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.343",1459967723342542592,1459967703582,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.343",1459967723342732800,1459967703582,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.343",1459967723342895616,1459967703582,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.458",1459967723457722112,1459967703699,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.458",1459967723457722112,1459967703699,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.458",1459967723457906176,1459967703699,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.458",1459967723458068224,1459967703699,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.577",1459967723576618752,1459967703816,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.577",1459967723576618752,1459967703816,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.577",1459967723576813312,1459967703816,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.577",1459967723576975616,1459967703816,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.693",1459967723693385984,1459967703933,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.693",1459967723693385984,1459967703933,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.694",1459967723693573632,1459967703933,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.694",1459967723693738240,1459967703933,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.811",1459967723811489280,1459967704051,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.811",1459967723811489280,1459967704051,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.812",1459967723811671808,1459967704051,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.812",1459967723811834368,1459967704051,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:23.928",1459967723928228864,1459967704167,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:23.928",1459967723928228864,1459967704167,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:23.928",1459967723928460800,1459967704167,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:23.929",1459967723928626432,1459967704167,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.043",1459967724042659584,1459967704282,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.043",1459967724042659584,1459967704282,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.043",1459967724042842880,1459967704282,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.043",1459967724043016960,1459967704282,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.159",1459967724159377408,1459967704399,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.159",1459967724159377408,1459967704399,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.160",1459967724159561216,1459967704399,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.160",1459967724159746816,1459967704399,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.277",1459967724277057792,1459967704517,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.277",1459967724277057792,1459967704517,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.277",1459967724277272320,1459967704517,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.277",1459967724277452032,1459967704517,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.394",1459967724394129664,1459967704634,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.394",1459967724394129664,1459967704634,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.394",1459967724394313984,1459967704634,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.394",1459967724394477312,1459967704634,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.509",1459967724509319680,1459967704749,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.509",1459967724509319680,1459967704749,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.510",1459967724509532928,1459967704749,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.510",1459967724509695488,1459967704749,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.627",1459967724626863104,1459967704867,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.627",1459967724626863104,1459967704867,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.627",1459967724627064576,1459967704867,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.627",1459967724627226624,1459967704867,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.746",1459967724745748224,1459967704983,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.746",1459967724745748224,1459967704983,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.746",1459967724745939456,1459967704983,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.746",1459967724746100480,1459967704983,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.862",1459967724861934336,1459967705101,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.862",1459967724861934336,1459967705101,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.862",1459967724862117888,1459967705101,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.862",1459967724862283008,1459967705101,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:24.978",1459967724977818624,1459967705217,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:24.978",1459967724977818624,1459967705217,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:24.978",1459967724978037504,1459967705217,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:24.978",1459967724978202624,1459967705217,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.096",1459967725096433664,1459967705336,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.096",1459967725096433664,1459967705336,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.097",1459967725096629248,1459967705336,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.097",1459967725096790272,1459967705336,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.213",1459967725212957952,1459967705452,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.213",1459967725212957952,1459967705452,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.213",1459967725213161472,1459967705452,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.213",1459967725213347328,1459967705452,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.329",1459967725329232640,1459967705569,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.329",1459967725329232640,1459967705569,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.329",1459967725329452800,1459967705569,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.330",1459967725329614848,1459967705569,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.445",1459967725445422592,1459967705685,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.445",1459967725445422592,1459967705685,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.446",1459967725445639168,1459967705685,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.446",1459967725445802496,1459967705685,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.564",1459967725563506944,1459967705803,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.564",1459967725563506944,1459967705803,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.564",1459967725563697920,1459967705803,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.564",1459967725563864576,1459967705803,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.674",1459967725673867008,1459967705918,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.674",1459967725673867008,1459967705918,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.674",1459967725674066432,1459967705918,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.674",1459967725674230784,1459967705918,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.781",1459967725781457664,1459967706021,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.781",1459967725781457664,1459967706021,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.782",1459967725781675008,1459967706021,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.782",1459967725781841408,1459967706021,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:25.896",1459967725895842560,1459967706135,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:25.896",1459967725895842560,1459967706135,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:25.896",1459967725896056320,1459967706135,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:25.896",1459967725896235776,1459967706135,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.014",1459967726013881856,1459967706253,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.014",1459967726013881856,1459967706253,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.014",1459967726014084096,1459967706253,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.014",1459967726014259712,1459967706253,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.129",1459967726128672000,1459967706368,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.129",1459967726128672000,1459967706368,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.129",1459967726128869888,1459967706368,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.129",1459967726129035264,1459967706368,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.245",1459967726244674816,1459967706484,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.245",1459967726244674816,1459967706484,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.245",1459967726244859904,1459967706484,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.245",1459967726245020160,1459967706484,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.362",1459967726361876736,1459967706601,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.362",1459967726361876736,1459967706601,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.362",1459967726362062592,1459967706601,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.362",1459967726362222336,1459967706601,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.481",1459967726480736256,1459967706720,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.481",1459967726480736256,1459967706720,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.481",1459967726480920832,1459967706720,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.481",1459967726481138432,1459967706720,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.596",1459967726596240896,1459967706836,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.596",1459967726596240896,1459967706836,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.596",1459967726596439552,1459967706836,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.597",1459967726596600064,1459967706836,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.714",1459967726713726464,1459967706953,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.714",1459967726713726464,1459967706953,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.714",1459967726713911552,1459967706953,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.714",1459967726714072064,1459967706953,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.832",1459967726831614208,1459967707071,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.832",1459967726831614208,1459967707071,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.832",1459967726831826432,1459967707071,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.832",1459967726831967232,1459967707071,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:26.947",1459967726947455232,1459967707187,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:26.947",1459967726947455232,1459967707187,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:26.948",1459967726947678976,1459967707187,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:26.948",1459967726947853056,1459967707187,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.064",1459967727063934464,1459967707303,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.064",1459967727063934464,1459967707303,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.064",1459967727064123648,1459967707303,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.064",1459967727064286464,1459967707303,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
4,1,"2","2016-04-06 11:35:27.181",1459967727181372672,1459967707419,"state",NA,NA,5.77,1,1,384.666666666667,NA,NA
4,1,"2","2016-04-06 11:35:27.181",1459967727181372672,1459967707419,"state",NA,NA,5.58,0,2,744,NA,NA
4,1,"2","2016-04-06 11:35:27.182",1459967727181595392,1459967707419,"actions",5.58,5.77,NA,NA,NA,NA,NA,NA
4,1,"2","2016-04-06 11:35:27.182",1459967727181764352,1459967707419,"targets",NA,NA,NA,NA,NA,NA,5.58,5.77
