Period,Group,Sender,Time,ClientTime,Key,Value
0,1,5,1461963520367067659,1461963556081,__set_group__,"{""group"": 1}"
0,1,10,1461963520367564087,1461963556081,__set_group__,"{""group"": 1}"
0,1,17,1461963520367904757,1461963556081,__set_group__,"{""group"": 1}"
0,1,22,1461963520368255519,1461963556081,__set_group__,"{""group"": 1}"
0,1,23,1461963520368594150,1461963556081,__set_group__,"{""group"": 1}"
0,1,25,1461963520368945373,1461963556081,__set_group__,"{""group"": 1}"
0,1,27,1461963520369259855,1461963556081,__set_group__,"{""group"": 1}"
0,1,30,1461963520369614914,1461963556081,__set_group__,"{""group"": 1}"
0,1,38,1461963520369960739,1461963556081,__set_group__,"{""group"": 1}"
0,1,40,1461963520370289571,1461963556081,__set_group__,"{""group"": 1}"
0,1,41,1461963520370626424,1461963556081,__set_group__,"{""group"": 1}"
0,1,42,1461963520370952344,1461963556081,__set_group__,"{""group"": 1}"
0,1,44,1461963520371306117,1461963556081,__set_group__,"{""group"": 1}"
0,1,48,1461963520371616776,1461963556081,__set_group__,"{""group"": 1}"
0,0,40,1461963520408581396,1461963556122,__page_loaded__,
0,1,1,1461963520420859416,1461963556137,__set_group__,"{""group"": 1}"
0,1,4,1461963520421212269,1461963556137,__set_group__,"{""group"": 1}"
0,1,5,1461963520421601768,1461963556137,__set_group__,"{""group"": 1}"
0,1,10,1461963520421964523,1461963556137,__set_group__,"{""group"": 1}"
0,1,17,1461963520422330484,1461963556137,__set_group__,"{""group"": 1}"
0,1,20,1461963520422706236,1461963556137,__set_group__,"{""group"": 1}"
0,1,22,1461963520425074787,1461963556137,__set_group__,"{""group"": 1}"
0,1,23,1461963520425374167,1461963556137,__set_group__,"{""group"": 1}"
0,1,25,1461963520425747146,1461963556137,__set_group__,"{""group"": 1}"
0,1,27,1461963520426111607,1461963556137,__set_group__,"{""group"": 1}"
0,1,30,1461963520426462399,1461963556137,__set_group__,"{""group"": 1}"
0,1,38,1461963520426842207,1461963556137,__set_group__,"{""group"": 1}"
0,1,40,1461963520427181213,1461963556137,__set_group__,"{""group"": 1}"
0,1,41,1461963520427537167,1461963556137,__set_group__,"{""group"": 1}"
0,1,42,1461963520427900791,1461963556137,__set_group__,"{""group"": 1}"
0,1,44,1461963520428246279,1461963556137,__set_group__,"{""group"": 1}"
0,1,48,1461963520428578628,1461963556137,__set_group__,"{""group"": 1}"
0,0,37,1461963520491240894,0,__register__,"{""user_id"": ""37""}"
0,0,20,1461963520521111294,1461963556230,__page_loaded__,
0,1,1,1461963520532348057,1461963556245,__set_group__,"{""group"": 1}"
0,1,3,1461963520533025739,1461963556245,__set_group__,"{""group"": 1}"
0,1,4,1461963520533439115,1461963556246,__set_group__,"{""group"": 1}"
0,1,5,1461963520533818138,1461963556246,__set_group__,"{""group"": 1}"
0,1,10,1461963520534183293,1461963556246,__set_group__,"{""group"": 1}"
0,1,17,1461963520534551760,1461963556246,__set_group__,"{""group"": 1}"
0,1,20,1461963520534939511,1461963556246,__set_group__,"{""group"": 1}"
0,1,22,1461963520535317220,1461963556246,__set_group__,"{""group"": 1}"
0,1,23,1461963520535703064,1461963556246,__set_group__,"{""group"": 1}"
0,1,25,1461963520536061292,1461963556246,__set_group__,"{""group"": 1}"
0,1,27,1461963520536424005,1461963556246,__set_group__,"{""group"": 1}"
0,1,30,1461963520536793442,1461963556246,__set_group__,"{""group"": 1}"
0,1,38,1461963520537156279,1461963556246,__set_group__,"{""group"": 1}"
0,1,40,1461963520537509667,1461963556246,__set_group__,"{""group"": 1}"
0,1,41,1461963520537884366,1461963556246,__set_group__,"{""group"": 1}"
0,1,42,1461963520538223230,1461963556246,__set_group__,"{""group"": 1}"
0,1,44,1461963520538590834,1461963556246,__set_group__,"{""group"": 1}"
0,1,48,1461963520538958540,1461963556246,__set_group__,"{""group"": 1}"
0,0,3,1461963520610791352,1461963556326,__page_loaded__,
0,1,1,1461963520656526077,1461963556372,__set_group__,"{""group"": 1}"
0,1,3,1461963520656881489,1461963556372,__set_group__,"{""group"": 1}"
0,1,4,1461963520657279111,1461963556372,__set_group__,"{""group"": 1}"
0,1,5,1461963520657627469,1461963556372,__set_group__,"{""group"": 1}"
0,1,10,1461963520657997569,1461963556372,__set_group__,"{""group"": 1}"
0,1,17,1461963520658363612,1461963556372,__set_group__,"{""group"": 1}"
0,1,20,1461963520658716169,1461963556372,__set_group__,"{""group"": 1}"
0,1,22,1461963520659094411,1461963556372,__set_group__,"{""group"": 1}"
0,1,23,1461963520659474070,1461963556372,__set_group__,"{""group"": 1}"
0,1,25,1461963520659840851,1461963556372,__set_group__,"{""group"": 1}"
0,1,27,1461963520660197645,1461963556372,__set_group__,"{""group"": 1}"
0,1,30,1461963520660560419,1461963556372,__set_group__,"{""group"": 1}"
0,1,33,1461963520660906930,1461963556372,__set_group__,"{""group"": 1}"
0,1,38,1461963520661272442,1461963556372,__set_group__,"{""group"": 1}"
0,1,40,1461963520661647436,1461963556372,__set_group__,"{""group"": 1}"
0,1,41,1461963520662022721,1461963556372,__set_group__,"{""group"": 1}"
0,1,42,1461963520662395920,1461963556372,__set_group__,"{""group"": 1}"
0,1,44,1461963520662789408,1461963556372,__set_group__,"{""group"": 1}"
0,1,48,1461963520663177120,1461963556372,__set_group__,"{""group"": 1}"
0,0,29,1461963520665538019,0,__register__,"{""user_id"": ""29""}"
0,0,33,1461963520710579380,1461963556426,__page_loaded__,
0,1,1,1461963520722203665,1461963556438,__set_group__,"{""group"": 1}"
0,1,2,1461963520722858472,1461963556438,__set_group__,"{""group"": 1}"
0,1,3,1461963520723262510,1461963556438,__set_group__,"{""group"": 1}"
0,1,4,1461963520723671712,1461963556438,__set_group__,"{""group"": 1}"
0,1,5,1461963520724057976,1461963556438,__set_group__,"{""group"": 1}"
0,1,10,1461963520724424310,1461963556438,__set_group__,"{""group"": 1}"
0,1,17,1461963520724804430,1461963556438,__set_group__,"{""group"": 1}"
0,1,20,1461963520725198889,1461963556438,__set_group__,"{""group"": 1}"
0,1,22,1461963520725595319,1461963556438,__set_group__,"{""group"": 1}"
0,1,23,1461963520725976678,1461963556438,__set_group__,"{""group"": 1}"
0,1,25,1461963520726342113,1461963556438,__set_group__,"{""group"": 1}"
0,1,27,1461963520726698982,1461963556438,__set_group__,"{""group"": 1}"
0,1,30,1461963520727059920,1461963556438,__set_group__,"{""group"": 1}"
0,1,33,1461963520727451432,1461963556438,__set_group__,"{""group"": 1}"
0,1,38,1461963520727829131,1461963556438,__set_group__,"{""group"": 1}"
0,1,40,1461963520728195452,1461963556438,__set_group__,"{""group"": 1}"
0,1,41,1461963520728547914,1461963556438,__set_group__,"{""group"": 1}"
0,1,42,1461963520728892146,1461963556438,__set_group__,"{""group"": 1}"
0,1,44,1461963520729227752,1461963556438,__set_group__,"{""group"": 1}"
0,1,48,1461963520729556391,1461963556438,__set_group__,"{""group"": 1}"
0,0,2,1461963520838647153,1461963556547,__page_loaded__,
0,1,1,1461963520862691160,1461963556579,__set_group__,"{""group"": 1}"
0,1,2,1461963520863021464,1461963556579,__set_group__,"{""group"": 1}"
0,1,3,1461963520863420712,1461963556579,__set_group__,"{""group"": 1}"
0,1,4,1461963520863810113,1461963556579,__set_group__,"{""group"": 1}"
0,1,5,1461963520864197300,1461963556579,__set_group__,"{""group"": 1}"
0,1,7,1461963520864586419,1461963556579,__set_group__,"{""group"": 1}"
0,1,10,1461963520864985508,1461963556579,__set_group__,"{""group"": 1}"
0,1,17,1461963520865390275,1461963556579,__set_group__,"{""group"": 1}"
0,1,20,1461963520865797851,1461963556579,__set_group__,"{""group"": 1}"
0,1,22,1461963520866197816,1461963556579,__set_group__,"{""group"": 1}"
0,1,23,1461963520866561093,1461963556579,__set_group__,"{""group"": 1}"
0,1,25,1461963520867043617,1461963556579,__set_group__,"{""group"": 1}"
0,1,27,1461963520867480635,1461963556579,__set_group__,"{""group"": 1}"
0,1,30,1461963520868061418,1461963556579,__set_group__,"{""group"": 1}"
0,0,13,1461963520868443388,0,__register__,"{""user_id"": ""13""}"
0,1,33,1461963520868706395,1461963556579,__set_group__,"{""group"": 1}"
0,1,38,1461963520869118197,1461963556579,__set_group__,"{""group"": 1}"
0,1,40,1461963520869513213,1461963556579,__set_group__,"{""group"": 1}"
0,1,41,1461963520874526700,1461963556579,__set_group__,"{""group"": 1}"
0,1,42,1461963520874909444,1461963556579,__set_group__,"{""group"": 1}"
0,1,44,1461963520875299949,1461963556579,__set_group__,"{""group"": 1}"
0,1,48,1461963520875730144,1461963556579,__set_group__,"{""group"": 1}"
0,0,7,1461963520994856379,1461963556708,__page_loaded__,
0,0,28,1461963521065883146,0,__register__,"{""user_id"": ""28""}"
0,1,1,1461963521131289144,1461963556847,__set_group__,"{""group"": 1}"
0,1,2,1461963521131636288,1461963556847,__set_group__,"{""group"": 1}"
0,1,3,1461963521132046276,1461963556847,__set_group__,"{""group"": 1}"
0,1,4,1461963521132452588,1461963556847,__set_group__,"{""group"": 1}"
0,1,5,1461963521132859024,1461963556847,__set_group__,"{""group"": 1}"
0,1,7,1461963521133263511,1461963556847,__set_group__,"{""group"": 1}"
0,1,10,1461963521133672222,1461963556847,__set_group__,"{""group"": 1}"
0,1,17,1461963521134080809,1461963556847,__set_group__,"{""group"": 1}"
0,1,20,1461963521134478269,1461963556847,__set_group__,"{""group"": 1}"
0,1,22,1461963521134859507,1461963556847,__set_group__,"{""group"": 1}"
0,1,23,1461963521135251703,1461963556847,__set_group__,"{""group"": 1}"
0,1,25,1461963521135660215,1461963556847,__set_group__,"{""group"": 1}"
0,1,27,1461963521136062154,1461963556847,__set_group__,"{""group"": 1}"
0,1,30,1461963521136444817,1461963556847,__set_group__,"{""group"": 1}"
0,1,33,1461963521136834073,1461963556847,__set_group__,"{""group"": 1}"
0,1,38,1461963521137229504,1461963556847,__set_group__,"{""group"": 1}"
0,1,40,1461963521137623944,1461963556847,__set_group__,"{""group"": 1}"
